seq,owner_id,owner_login,repo_id,repo_name,creator_user_id,creator_user_login,recipient_user_id,recipient_user_login,type,created_at,source_context_url
159,582346,iluwatar,22790488,java-design-patterns,582346,iluwatar,5161548,gkulkarni2020,doc,2020-12-04T13:48:41Z,https://github.com/iluwatar/java-design-patterns/pull/1607
160,582346,iluwatar,22790488,java-design-patterns,582346,iluwatar,6295975,anurag870,doc,2020-12-05T08:50:10Z,https://github.com/iluwatar/java-design-patterns/pull/1609
161,582346,iluwatar,22790488,java-design-patterns,582346,iluwatar,3521562,jeff303,code,2020-12-07T18:25:59Z,https://github.com/iluwatar/java-design-patterns/pull/1612
162,582346,iluwatar,22790488,java-design-patterns,13291222,ohbus,12713808,viveksb007,code,2020-12-08T05:28:39Z,https://github.com/iluwatar/java-design-patterns/pull/1613
163,582346,iluwatar,22790488,java-design-patterns,13291222,ohbus,18074419,siavashsoleymani,code,2020-12-09T07:41:16Z,https://github.com/iluwatar/java-design-patterns/pull/1616
164,582346,iluwatar,22790488,java-design-patterns,13291222,ohbus,45130488,tkhadir,translation,2021-01-04T14:12:59Z,https://github.com/iluwatar/java-design-patterns/pull/1623
165,582346,iluwatar,22790488,java-design-patterns,13291222,ohbus,59446563,ignite1771,code,2021-01-13T08:01:12Z,https://github.com/iluwatar/java-design-patterns/pull/1626
166,582346,iluwatar,22790488,java-design-patterns,582346,iluwatar,22895118,demirhalil,translation,2021-01-16T19:00:24Z,https://github.com/iluwatar/java-design-patterns/pull/1630
167,582346,iluwatar,22790488,java-design-patterns,582346,iluwatar,20845565,rohit10000,code,2021-01-26T20:22:48Z,https://github.com/iluwatar/java-design-patterns/pull/1637
168,582346,iluwatar,22790488,java-design-patterns,582346,iluwatar,42516378,byoungju94,code,2021-01-30T10:46:41Z,https://github.com/iluwatar/java-design-patterns/pull/1642
169,582346,iluwatar,22790488,java-design-patterns,582346,iluwatar,38836727,moustafafarhat,translation,2021-02-07T15:04:22Z,https://github.com/iluwatar/java-design-patterns/pull/1649
170,582346,iluwatar,22790488,java-design-patterns,582346,iluwatar,19147333,richardmr36,code,2021-02-28T09:51:48Z,https://github.com/iluwatar/java-design-patterns/pull/1662
171,582346,iluwatar,22790488,java-design-patterns,582346,iluwatar,17025445,va1m,code,2021-03-13T12:31:37Z,https://github.com/iluwatar/java-design-patterns/pull/1674
172,582346,iluwatar,22790488,java-design-patterns,582346,iluwatar,31648669,noamgrinch,code,2021-03-14T14:07:39Z,https://github.com/iluwatar/java-design-patterns/pull/1675
173,582346,iluwatar,22790488,java-design-patterns,582346,iluwatar,14086462,qfxl,doc,2021-03-18T20:13:28Z,https://github.com/iluwatar/java-design-patterns/pull/1681
174,582346,iluwatar,22790488,java-design-patterns,13291222,ohbus,40777762,jinishavora,review,2021-03-23T08:42:33Z,https://github.com/iluwatar/java-design-patterns/pull/1688
175,582346,iluwatar,22790488,java-design-patterns,13291222,ohbus,40777762,jinishavora,code,2021-03-23T08:42:33Z,https://github.com/iluwatar/java-design-patterns/pull/1688
176,582346,iluwatar,22790488,java-design-patterns,582346,iluwatar,13291222,ohbus,maintenance,2021-03-28T15:20:04Z,https://github.com/iluwatar/java-design-patterns/pull/1695
177,582346,iluwatar,22790488,java-design-patterns,13291222,ohbus,50836521,eas5,code,2021-04-26T07:36:33Z,https://github.com/iluwatar/java-design-patterns/pull/1711
178,582346,iluwatar,22790488,java-design-patterns,13291222,ohbus,46642512,zwebrain,code,2021-04-26T08:18:16Z,https://github.com/iluwatar/java-design-patterns/pull/1725
179,582346,iluwatar,22790488,java-design-patterns,13291222,ohbus,22493821,al-assad,translation,2021-04-29T13:19:45Z,https://github.com/iluwatar/java-design-patterns/pull/1733
180,582346,iluwatar,22790488,java-design-patterns,13291222,ohbus,6988911,studio26,translation,2021-04-29T13:25:41Z,https://github.com/iluwatar/java-design-patterns/pull/1735
181,582346,iluwatar,22790488,java-design-patterns,13291222,ohbus,30525467,dev-vruper,doc,2021-05-06T18:31:23Z,https://github.com/iluwatar/java-design-patterns/pull/1746
182,582346,iluwatar,22790488,java-design-patterns,582346,iluwatar,4138836,jackienim,code,2021-05-09T14:00:48Z,https://github.com/iluwatar/java-design-patterns/pull/1749
183,582346,iluwatar,22790488,java-design-patterns,13291222,ohbus,52118917,edisone3,code,2021-05-11T13:47:36Z,https://github.com/iluwatar/java-design-patterns/pull/1751
184,582346,iluwatar,22790488,java-design-patterns,582346,iluwatar,66189688,tao-sun2,code,2021-05-17T19:09:29Z,https://github.com/iluwatar/java-design-patterns/pull/1757
185,582346,iluwatar,22790488,java-design-patterns,582346,iluwatar,16357060,juanmanuelabate,translation,2021-06-04T18:39:47Z,https://github.com/iluwatar/java-design-patterns/pull/1780
186,582346,iluwatar,22790488,java-design-patterns,13291222,ohbus,17254162,samuelpsouza,code,2021-06-07T17:02:24Z,https://github.com/iluwatar/java-design-patterns/pull/1785
187,582346,iluwatar,22790488,java-design-patterns,582346,iluwatar,40809563,marlo2222,translation,2021-07-09T07:47:34Z,https://github.com/iluwatar/java-design-patterns/pull/1798
188,582346,iluwatar,22790488,java-design-patterns,582346,iluwatar,57706635,andriypyzh,code,2021-07-22T14:00:52Z,https://github.com/iluwatar/java-design-patterns/pull/1804
189,582346,iluwatar,22790488,java-design-patterns,582346,iluwatar,22431014,karthikbhat13,code,2021-08-08T12:53:13Z,https://github.com/iluwatar/java-design-patterns/pull/1808
190,582346,iluwatar,22790488,java-design-patterns,582346,iluwatar,1329687,mortezaadi,code,2021-09-07T18:46:24Z,https://github.com/iluwatar/java-design-patterns/pull/1816
191,582346,iluwatar,22790488,java-design-patterns,13291222,ohbus,3784194,tan31989,code,2021-09-28T18:41:14Z,https://github.com/iluwatar/java-design-patterns/pull/1820
192,582346,iluwatar,22790488,java-design-patterns,13291222,ohbus,7107651,frascu,code,2021-10-05T04:37:07Z,https://github.com/iluwatar/java-design-patterns/pull/1835
193,582346,iluwatar,22790488,java-design-patterns,582346,iluwatar,71334757,conhan93,doc,2021-10-08T17:36:02Z,https://github.com/iluwatar/java-design-patterns/pull/1844
194,582346,iluwatar,22790488,java-design-patterns,582346,iluwatar,43443753,muklasr,translation,2021-10-08T17:47:25Z,https://github.com/iluwatar/java-design-patterns/pull/1845
195,582346,iluwatar,22790488,java-design-patterns,582346,iluwatar,38704817,vxdxk,translation,2021-10-11T18:45:22Z,https://github.com/iluwatar/java-design-patterns/pull/1848
196,582346,iluwatar,22790488,java-design-patterns,13291222,ohbus,62168475,sims-keshri,code,2021-10-13T07:47:48Z,https://github.com/iluwatar/java-design-patterns/pull/1853
197,582346,iluwatar,22790488,java-design-patterns,582346,iluwatar,3101238,jcarlosr,translation,2021-10-15T17:27:23Z,https://github.com/iluwatar/java-design-patterns/pull/1857
198,582346,iluwatar,22790488,java-design-patterns,582346,iluwatar,60359433,dev-alighasemi,code,2021-10-16T17:11:23Z,https://github.com/iluwatar/java-design-patterns/pull/1861
199,582346,iluwatar,22790488,java-design-patterns,582346,iluwatar,32893711,mozartuss,translation,2021-10-21T17:40:58Z,https://github.com/iluwatar/java-design-patterns/pull/1877
200,582346,iluwatar,22790488,java-design-patterns,13291222,ohbus,1594624,carldea,code,2021-10-21T18:09:05Z,https://github.com/iluwatar/java-design-patterns/pull/1876
201,582346,iluwatar,22790488,java-design-patterns,582346,iluwatar,55682355,manvigoel26,doc,2021-10-21T18:15:45Z,https://github.com/iluwatar/java-design-patterns/pull/1878
202,582346,iluwatar,22790488,java-design-patterns,582346,iluwatar,39243539,blueberry404,doc,2021-10-24T06:04:53Z,https://github.com/iluwatar/java-design-patterns/pull/1888
203,582346,iluwatar,22790488,java-design-patterns,582346,iluwatar,47747828,uh-zz,translation,2021-10-24T06:41:50Z,https://github.com/iluwatar/java-design-patterns/pull/1889
204,582346,iluwatar,22790488,java-design-patterns,582346,iluwatar,37841724,harshalkh,code,2021-10-31T07:12:05Z,https://github.com/iluwatar/java-design-patterns/pull/1900
205,582346,iluwatar,22790488,java-design-patterns,582346,iluwatar,89785800,vashisthabhinav,doc,2021-12-06T09:59:56Z,https://github.com/iluwatar/java-design-patterns/pull/1921
206,582346,iluwatar,22790488,java-design-patterns,582346,iluwatar,47126749,kevinyl3,review,2021-12-11T14:34:05Z,https://github.com/iluwatar/java-design-patterns/pull/1926
207,582346,iluwatar,22790488,java-design-patterns,582346,iluwatar,28738668,shrirang97,review,2021-12-11T15:08:31Z,https://github.com/iluwatar/java-design-patterns/pull/1927
208,582346,iluwatar,22790488,java-design-patterns,582346,iluwatar,28738668,shrirang97,code,2021-12-11T15:08:31Z,https://github.com/iluwatar/java-design-patterns/pull/1927
209,582346,iluwatar,22790488,java-design-patterns,13291222,ohbus,18613127,interactwithankush,code,2021-12-16T14:36:22Z,https://github.com/iluwatar/java-design-patterns/pull/1931
210,582346,iluwatar,22790488,java-design-patterns,582346,iluwatar,17566866,yuhangbin,code,2021-12-23T16:11:49Z,https://github.com/iluwatar/java-design-patterns/pull/1934
211,582346,iluwatar,22790488,java-design-patterns,582346,iluwatar,20650323,leisterbecker,code,2021-12-23T18:45:15Z,https://github.com/iluwatar/java-design-patterns/pull/1935
212,582346,iluwatar,22790488,java-design-patterns,582346,iluwatar,35420129,castleking1997,code,2022-01-01T18:48:21Z,https://github.com/iluwatar/java-design-patterns/pull/1939
213,582346,iluwatar,22790488,java-design-patterns,582346,iluwatar,47126749,kevinyl3,code,2022-01-18T19:58:44Z,https://github.com/iluwatar/java-design-patterns/pull/1951
214,582346,iluwatar,22790488,java-design-patterns,582346,iluwatar,96943825,shivanshcharak,code,2022-01-30T19:01:10Z,https://github.com/iluwatar/java-design-patterns/pull/1958
215,582346,iluwatar,22790488,java-design-patterns,582346,iluwatar,5141285,hattorihenzo,code,2022-04-15T17:16:47Z,https://github.com/iluwatar/java-design-patterns/pull/1981
216,582346,iluwatar,22790488,java-design-patterns,582346,iluwatar,51032928,arnabsen1729,code,2022-04-16T17:46:59Z,https://github.com/iluwatar/java-design-patterns/pull/1986
217,582346,iluwatar,22790488,java-design-patterns,582346,iluwatar,1470114,mohanaraosv,code,2022-07-05T13:06:45Z,https://github.com/iluwatar/java-design-patterns/pull/2015
218,582346,iluwatar,22790488,java-design-patterns,582346,iluwatar,14914865,yonatankarp,code,2022-09-08T13:00:31Z,https://github.com/iluwatar/java-design-patterns/pull/2019
219,582346,iluwatar,22790488,java-design-patterns,582346,iluwatar,25756378,gustavooliani,code,2022-09-10T13:43:39Z,https://github.com/iluwatar/java-design-patterns/pull/2022
220,582346,iluwatar,22790488,java-design-patterns,582346,iluwatar,64826925,liu-rj,code,2022-09-18T10:41:00Z,https://github.com/iluwatar/java-design-patterns/pull/2024
221,582346,iluwatar,22790488,java-design-patterns,582346,iluwatar,54127694,treefiremen,doc,2022-09-21T17:12:32Z,https://github.com/iluwatar/java-design-patterns/pull/2029
222,582346,iluwatar,22790488,java-design-patterns,582346,iluwatar,72729433,xyllq999,code,2022-09-25T18:07:03Z,https://github.com/iluwatar/java-design-patterns/pull/2030
223,582346,iluwatar,22790488,java-design-patterns,582346,iluwatar,14914865,yonatankarp,review,2022-09-25T18:16:42Z,https://github.com/iluwatar/java-design-patterns/pull/2031
224,582346,iluwatar,22790488,java-design-patterns,582346,iluwatar,91405690,dmdbilal,doc,2022-10-04T17:19:29Z,https://github.com/iluwatar/java-design-patterns/pull/2053
225,582346,iluwatar,22790488,java-design-patterns,582346,iluwatar,37497287,karshil2309,code,2022-10-04T17:42:32Z,https://github.com/iluwatar/java-design-patterns/pull/2055
226,582346,iluwatar,22790488,java-design-patterns,582346,iluwatar,3745455,kongleong86,code,2022-10-05T18:25:59Z,https://github.com/iluwatar/java-design-patterns/pull/2059
227,582346,iluwatar,22790488,java-design-patterns,582346,iluwatar,64830228,aitorfi,translation,2022-10-08T16:09:35Z,https://github.com/iluwatar/java-design-patterns/pull/2067
228,582346,iluwatar,22790488,java-design-patterns,582346,iluwatar,64830228,aitorfi,doc,2022-10-08T16:09:35Z,https://github.com/iluwatar/java-design-patterns/pull/2067
229,582346,iluwatar,22790488,java-design-patterns,582346,iluwatar,20733994,hevictor,code,2022-10-08T16:42:35Z,https://github.com/iluwatar/java-design-patterns/pull/2068
230,582346,iluwatar,22790488,java-design-patterns,582346,iluwatar,10632233,m-inh,translation,2022-10-08T16:53:57Z,https://github.com/iluwatar/java-design-patterns/pull/2069
231,582346,iluwatar,22790488,java-design-patterns,582346,iluwatar,10632233,m-inh,doc,2022-10-08T16:53:57Z,https://github.com/iluwatar/java-design-patterns/pull/2069
232,582346,iluwatar,22790488,java-design-patterns,582346,iluwatar,30886176,yichuansun,doc,2022-10-09T07:00:16Z,https://github.com/iluwatar/java-design-patterns/pull/2070
233,582346,iluwatar,22790488,java-design-patterns,582346,iluwatar,43316964,pansem,doc,2022-10-10T16:28:06Z,https://github.com/iluwatar/java-design-patterns/pull/2080
234,582346,iluwatar,22790488,java-design-patterns,582346,iluwatar,111965739,zhoumengyks,code,2022-10-16T16:08:06Z,https://github.com/iluwatar/java-design-patterns/pull/2101
235,582346,iluwatar,22790488,java-design-patterns,582346,iluwatar,57100752,you,translation,2022-10-17T17:00:13Z,https://github.com/iluwatar/java-design-patterns/pull/2110
236,582346,iluwatar,22790488,java-design-patterns,582346,iluwatar,1121545,thanks,translation,2022-10-17T17:11:04Z,https://github.com/iluwatar/java-design-patterns/pull/2112
237,582346,iluwatar,22790488,java-design-patterns,582346,iluwatar,87204946,lazy-pr0grammer,doc,2022-10-17T17:19:29Z,https://github.com/iluwatar/java-design-patterns/pull/2114
238,582346,iluwatar,22790488,java-design-patterns,582346,iluwatar,85175130,mdfaizanahmed786,doc,2022-10-17T17:21:54Z,https://github.com/iluwatar/java-design-patterns/pull/2115
239,582346,iluwatar,22790488,java-design-patterns,582346,iluwatar,64830228,aitorfi,review,2022-10-17T17:32:31Z,https://github.com/iluwatar/java-design-patterns/pull/2116
240,582346,iluwatar,22790488,java-design-patterns,582346,iluwatar,39165280,burno1,code,2022-10-22T06:51:01Z,https://github.com/iluwatar/java-design-patterns/pull/2137
241,582346,iluwatar,22790488,java-design-patterns,582346,iluwatar,110753804,sammanpali,doc,2022-10-22T07:08:10Z,https://github.com/iluwatar/java-design-patterns/pull/2138
242,582346,iluwatar,22790488,java-design-patterns,582346,iluwatar,79553089,leseche,doc,2022-10-22T07:12:41Z,https://github.com/iluwatar/java-design-patterns/pull/2139
243,582346,iluwatar,22790488,java-design-patterns,582346,iluwatar,72398499,shouryamanekar,translation,2022-10-22T17:36:36Z,https://github.com/iluwatar/java-design-patterns/pull/2145
244,582346,iluwatar,22790488,java-design-patterns,582346,iluwatar,55138532,seongkyu-lim,translation,2022-10-22T17:43:44Z,https://github.com/iluwatar/java-design-patterns/pull/2146
245,582346,iluwatar,22790488,java-design-patterns,582346,iluwatar,66260538,janfidor,code,2022-10-26T17:27:28Z,https://github.com/iluwatar/java-design-patterns/pull/2178
246,582346,iluwatar,22790488,java-design-patterns,582346,iluwatar,66260538,janfidor,doc,2022-10-26T17:43:25Z,https://github.com/iluwatar/java-design-patterns/pull/2180
247,582346,iluwatar,22790488,java-design-patterns,582346,iluwatar,129260,drakulavich,code,2022-10-28T19:29:37Z,https://github.com/iluwatar/java-design-patterns/pull/2198
248,582346,iluwatar,22790488,java-design-patterns,582346,iluwatar,111041594,steph88ss,doc,2022-10-29T05:55:43Z,https://github.com/iluwatar/java-design-patterns/pull/2204
249,582346,iluwatar,22790488,java-design-patterns,582346,iluwatar,63731234,0xyujan,translation,2022-10-29T06:20:17Z,https://github.com/iluwatar/java-design-patterns/pull/2205
250,582346,iluwatar,22790488,java-design-patterns,582346,iluwatar,110189579,yusha-g,translation,2022-10-29T06:31:42Z,https://github.com/iluwatar/java-design-patterns/pull/2206
251,582346,iluwatar,22790488,java-design-patterns,582346,iluwatar,20912167,robertvolkmann,code,2022-10-30T15:34:15Z,https://github.com/iluwatar/java-design-patterns/pull/2292
252,582346,iluwatar,22790488,java-design-patterns,582346,iluwatar,21119358,bipin-k,doc,2022-10-30T16:12:34Z,https://github.com/iluwatar/java-design-patterns/pull/2293
253,582346,iluwatar,22790488,java-design-patterns,582346,iluwatar,100892032,kylesong30,doc,2022-10-30T16:40:23Z,https://github.com/iluwatar/java-design-patterns/pull/2294
254,582346,iluwatar,22790488,java-design-patterns,582346,iluwatar,20912167,robertvolkmann,review,2022-10-30T16:55:20Z,https://github.com/iluwatar/java-design-patterns/pull/2295
255,582346,iluwatar,22790488,java-design-patterns,582346,iluwatar,111095623,u7281975,doc,2022-10-30T17:06:32Z,https://github.com/iluwatar/java-design-patterns/pull/2296
256,582346,iluwatar,22790488,java-design-patterns,582346,iluwatar,92866584,harshalkhachane,code,2022-11-05T08:29:38Z,https://github.com/iluwatar/java-design-patterns/pull/2312
257,582346,iluwatar,22790488,java-design-patterns,582346,iluwatar,95495584,ec-026,doc,2022-11-06T09:53:06Z,https://github.com/iluwatar/java-design-patterns/pull/2315
258,582346,iluwatar,22790488,java-design-patterns,582346,iluwatar,95495584,ec-026,translation,2022-11-06T09:53:06Z,https://github.com/iluwatar/java-design-patterns/pull/2315
259,582346,iluwatar,22790488,java-design-patterns,582346,iluwatar,3091087,artfuldev,code,2022-11-08T18:59:48Z,https://github.com/iluwatar/java-design-patterns/pull/2321
260,582346,iluwatar,22790488,java-design-patterns,582346,iluwatar,78676331,vaibhav-if,doc,2022-11-09T19:37:00Z,https://github.com/iluwatar/java-design-patterns/pull/2323
261,582346,iluwatar,22790488,java-design-patterns,582346,iluwatar,110969489,u7275858,code,2022-11-09T19:57:18Z,https://github.com/iluwatar/java-design-patterns/pull/2324
262,582346,iluwatar,22790488,java-design-patterns,582346,iluwatar,37048768,prasad-333,doc,2022-11-13T07:17:12Z,https://github.com/iluwatar/java-design-patterns/pull/2328
263,582346,iluwatar,22790488,java-design-patterns,582346,iluwatar,101047547,jurenxu,code,2022-11-13T07:46:45Z,https://github.com/iluwatar/java-design-patterns/pull/2330
264,582346,iluwatar,22790488,java-design-patterns,582346,iluwatar,111167533,murphshaw,doc,2022-11-16T19:16:25Z,https://github.com/iluwatar/java-design-patterns/pull/2339
265,582346,iluwatar,22790488,java-design-patterns,582346,iluwatar,111103319,xianwu99,doc,2022-11-20T06:28:43Z,https://github.com/iluwatar/java-design-patterns/pull/2345
266,582346,iluwatar,22790488,java-design-patterns,582346,iluwatar,109902734,joshuasinglaanu,code,2022-11-20T12:38:50Z,https://github.com/iluwatar/java-design-patterns/pull/2346
267,582346,iluwatar,22790488,java-design-patterns,582346,iluwatar,36955909,ricardo-ramos-moura,translation,2022-11-20T12:44:47Z,https://github.com/iluwatar/java-design-patterns/pull/2347
268,582346,iluwatar,22790488,java-design-patterns,582346,iluwatar,72947724,zhrfrd,translation,2022-11-20T13:00:16Z,https://github.com/iluwatar/java-design-patterns/pull/2349
269,582346,iluwatar,22790488,java-design-patterns,582346,iluwatar,91766068,viniberaldo,translation,2022-11-20T13:11:26Z,https://github.com/iluwatar/java-design-patterns/pull/2350
270,582346,iluwatar,22790488,java-design-patterns,582346,iluwatar,25990078,stefanelstan,code,2022-11-20T13:14:55Z,https://github.com/iluwatar/java-design-patterns/pull/2351
271,582346,iluwatar,22790488,java-design-patterns,582346,iluwatar,79313705,bhati00,translation,2022-11-23T19:04:34Z,https://github.com/iluwatar/java-design-patterns/pull/2361
272,582346,iluwatar,22790488,java-design-patterns,582346,iluwatar,48200100,wulangcode,doc,2022-12-04T09:12:26Z,https://github.com/iluwatar/java-design-patterns/pull/2381
273,582346,iluwatar,22790488,java-design-patterns,582346,iluwatar,54300585,hkattt,code,2022-12-04T09:53:17Z,https://github.com/iluwatar/java-design-patterns/pull/2383
274,582346,iluwatar,22790488,java-design-patterns,582346,iluwatar,88313126,shivu2002a,code,2022-12-04T16:33:22Z,https://github.com/iluwatar/java-design-patterns/pull/2385
275,582346,iluwatar,22790488,java-design-patterns,582346,iluwatar,13827254,ap284,code,2022-12-10T14:56:47Z,https://github.com/iluwatar/java-design-patterns/pull/2388
276,582346,iluwatar,22790488,java-design-patterns,582346,iluwatar,56109364,girolamo-giordano,translation,2022-12-18T18:34:48Z,https://github.com/iluwatar/java-design-patterns/pull/2403
277,582346,iluwatar,22790488,java-design-patterns,582346,iluwatar,114961815,chak-c,code,2022-12-29T09:22:22Z,https://github.com/iluwatar/java-design-patterns/pull/2405
278,582346,iluwatar,22790488,java-design-patterns,582346,iluwatar,39953357,nakul251197,code,2022-12-29T11:07:02Z,https://github.com/iluwatar/java-design-patterns/pull/2406
279,582346,iluwatar,22790488,java-design-patterns,582346,iluwatar,76797146,karmatashicat,translation,2022-12-29T18:55:29Z,https://github.com/iluwatar/java-design-patterns/pull/2408
280,582346,iluwatar,22790488,java-design-patterns,582346,iluwatar,49302558,marikattt,code,2023-01-01T08:59:34Z,https://github.com/iluwatar/java-design-patterns/pull/2414
281,582346,iluwatar,22790488,java-design-patterns,582346,iluwatar,84663071,harsh4902,translation,2023-01-02T16:42:44Z,https://github.com/iluwatar/java-design-patterns/pull/2417
282,582346,iluwatar,22790488,java-design-patterns,582346,iluwatar,67625677,yongyongkr,doc,2023-01-06T08:23:00Z,https://github.com/iluwatar/java-design-patterns/pull/2435
283,582346,iluwatar,22790488,java-design-patterns,582346,iluwatar,67625677,yongyongkr,translation,2023-01-06T08:36:50Z,https://github.com/iluwatar/java-design-patterns/pull/2436
284,582346,iluwatar,22790488,java-design-patterns,582346,iluwatar,10365357,shogohida,translation,2023-01-09T14:23:29Z,https://github.com/iluwatar/java-design-patterns/pull/2446
285,582346,iluwatar,22790488,java-design-patterns,582346,iluwatar,48804404,regyl,code,2023-01-19T18:52:12Z,https://github.com/iluwatar/java-design-patterns/pull/2457
286,582346,iluwatar,22790488,java-design-patterns,582346,iluwatar,118425491,piyush280599,doc,2023-01-29T09:07:39Z,https://github.com/iluwatar/java-design-patterns/pull/2465
287,582346,iluwatar,22790488,java-design-patterns,582346,iluwatar,517415,rahul-raj,code,2023-02-04T17:24:04Z,https://github.com/iluwatar/java-design-patterns/pull/2468
288,582346,iluwatar,22790488,java-design-patterns,582346,iluwatar,49526472,bharathkalyans,code,2023-02-11T17:02:28Z,https://github.com/iluwatar/java-design-patterns/pull/2471
289,582346,iluwatar,22790488,java-design-patterns,582346,iluwatar,13088886,saiteja55,translation,2023-02-18T18:56:23Z,https://github.com/iluwatar/java-design-patterns/pull/2475
290,582346,iluwatar,22790488,java-design-patterns,582346,iluwatar,115318468,theclerici,translation,2023-02-28T07:12:28Z,https://github.com/iluwatar/java-design-patterns/pull/2482
291,582346,iluwatar,22790488,java-design-patterns,582346,iluwatar,13589365,ramils,translation,2023-02-28T07:33:40Z,https://github.com/iluwatar/java-design-patterns/pull/2483
292,582346,iluwatar,22790488,java-design-patterns,582346,iluwatar,50656114,pikapiu,code,2023-03-19T14:19:20Z,https://github.com/iluwatar/java-design-patterns/pull/2490
293,582346,iluwatar,22790488,java-design-patterns,582346,iluwatar,62488841,swashb0ckler,translation,2023-03-25T17:24:11Z,https://github.com/iluwatar/java-design-patterns/pull/2497
294,582346,iluwatar,22790488,java-design-patterns,582346,iluwatar,102645021,akshatarora0013,code,2023-04-01T14:49:46Z,https://github.com/iluwatar/java-design-patterns/pull/2501
295,582346,iluwatar,22790488,java-design-patterns,582346,iluwatar,45170085,mugheesqasim,code,2023-05-06T09:10:07Z,https://github.com/iluwatar/java-design-patterns/pull/2517
296,582346,iluwatar,22790488,java-design-patterns,582346,iluwatar,72903623,behappyleee,translation,2023-06-17T13:04:51Z,https://github.com/iluwatar/java-design-patterns/pull/2536
297,582346,iluwatar,22790488,java-design-patterns,582346,iluwatar,116510022,ayush-thakur-geek,translation,2023-06-17T13:21:26Z,https://github.com/iluwatar/java-design-patterns/pull/2537
298,582346,iluwatar,22790488,java-design-patterns,582346,iluwatar,55814237,boscha1,code,2023-07-02T08:51:57Z,https://github.com/iluwatar/java-design-patterns/pull/2547
299,582346,iluwatar,22790488,java-design-patterns,582346,iluwatar,37683428,ansontran,doc,2023-07-02T08:54:36Z,https://github.com/iluwatar/java-design-patterns/pull/2548
300,582346,iluwatar,22790488,java-design-patterns,582346,iluwatar,102854627,beef-e,translation,2023-07-02T08:56:31Z,https://github.com/iluwatar/java-design-patterns/pull/2549
